452.4 -0.18043779 -0.17741535 -0.16343837 0.30124093 0.31993627
445.4 -0.17732015 -0.17384266 -0.17002335 0.30095123 0.31987698
426.3 -0.17090065 -0.17644681 -0.17394775 0.30099556 0.31885991
430.7 -0.17662165 -0.17420664 -0.17037649 0.30095068 0.31798418
424.2 -0.17561388 -0.17959365 -0.16984765 0.30321995 0.31956439
408.7 -0.17402710 -0.17239543 -0.17081335 0.29863492 0.31477438
405.4 -0.17543421 -0.18165062 -0.17546170 0.30750759 0.32505416
393.1 -0.17750295 -0.17255650 -0.16877367 0.29961240 0.31537217
396.1 -0.17762366 -0.17225294 -0.16980477 0.30009148 0.31539034
386.5 -0.18067841 -0.17225127 -0.17062380 0.30237009 0.31858990
390.0 -0.18087718 -0.18034654 -0.17510606 0.30968300 0.32519526
389.3 -0.18236045 -0.17487626 -0.17457335 0.30710405 0.32122184
373.6 -0.17229410 -0.17558703 -0.17543781 0.30214977 0.31686320
375.4 -0.17730427 -0.18200782 -0.17176077 0.30670085 0.32077096
357.5 -0.18163920 -0.18005664 -0.17247431 0.30848109 0.32222006
360.0 -0.17918519 -0.18243968 -0.17325563 0.30888361 0.32230782
351.2 -0.18347194 -0.17464500 -0.17496443 0.30785610 0.32100583
352.9 -0.17857686 -0.18447102 -0.17280778 0.30948631 0.32152287
331.3 -0.18195075 -0.18271554 -0.17462265 0.31142273 0.32489436
332.1 -0.17405326 -0.17979202 -0.17588078 0.30586559 0.31901037
318.1 -0.18461940 -0.17480903 -0.17269543 0.30735359 0.32002554
318.3 -0.17576548 -0.18486409 -0.17969035 0.31202061 0.32429920
317.6 -0.19048357 -0.17662662 -0.17617874 0.31387880 0.32537078
305.3 -0.17974458 -0.17756150 -0.17884292 0.30954966 0.32076418
301.7 -0.18301902 -0.17709090 -0.17617548 0.30966910 0.32114429
297.7 -0.18587970 -0.18400328 -0.17171801 0.31288264 0.32350899
291.2 -0.17675439 -0.17682087 -0.17595309 0.30572410 0.31646160
287.5 -0.18096865 -0.17875693 -0.17767855 0.31027949 0.32054546
278.0 -0.17745283 -0.18140912 -0.17927551 0.31070643 0.32070606
273.9 -0.18633466 -0.17580172 -0.18012837 0.31316622 0.32298608
263.5 -0.17903097 -0.17768567 -0.18052049 0.31018048 0.32012853
267.6 -0.18163357 -0.17581561 -0.18079559 0.31078760 0.32037443
248.6 -0.18205575 -0.17885311 -0.18307781 0.31408631 0.32391695
