966.5 0.10497903 0.11546110 0.11257259 0.19241739 0.28050093
1000.5 0.11386893 0.10088230 0.11754864 0.19225257 0.27773981
990.8 0.09685801 0.08434508 0.11167629 0.17019742 0.25570692
1009.2 0.09335013 0.09499592 0.11577066 0.17646903 0.26798843
1041.5 0.09571352 0.09696382 0.09570623 0.16650147 0.26024004
1059.8 0.08912249 0.09485237 0.09810717 0.16298714 0.26260210
1066.9 0.05221399 0.04886054 0.06979272 0.09992336 0.23724044
1046.6 0.07437873 0.05127914 0.05782276 0.10726238 0.23734507
1042.1 0.04722647 0.03116835 0.04412652 0.07175622 0.23489096
1044.4 0.07526970 0.05438382 0.05138343 0.10612909 0.24004829
1093.6 0.01025543 0.05100132 -0.00842297 0.05269966 0.23003831
1089.8 -0.00020269 0.03044648 0.00807489 0.03149973 0.22492522
1075.8 -0.01374844 0.00689160 0.01353304 0.02048553 0.22711238
1096.5 0.02705861 0.01737947 0.01311926 0.03473226 0.22548184
1132.5 -0.01488722 -0.00130113 -0.03769086 0.04054532 0.23353975
1151.5 -0.04263369 -0.01977336 -0.04612294 0.06584788 0.23734241
1133.2 -0.03601135 -0.01277826 0.02553727 0.04595926 0.23256904
1132.6 -0.00032635 0.00990202 0.01039996 0.01436369 0.22539916
1147.6 -0.01719656 0.02510947 0.00166172 0.03047898 0.22773407
1187.6 -0.03393695 -0.02570738 0.01187821 0.04420043 0.23155800
1188.2 -0.03623253 -0.01000839 -0.01661010 0.04109574 0.24072787
