atom_id_ref,layer,component,ΔBEC_xx,x,y,ΔBEC_xy,ΔBEC_xz,ΔBEC_yx,ΔBEC_yy,ΔBEC_yz,ΔBEC_zx,ΔBEC_zy,ΔBEC_zz
43256,B,yx,,140.633,119.441,,,-0.1089426,,,,,
43726,B,yx,,142.559,117.515,,,-0.0873123,,,,,
43724,B,yx,,144.486,115.588,,,-0.11058799999999999,,,,,
43736,B,yx,,144.486,119.441,,,-0.42403120000000005,,,,,
44204,B,yx,,148.339,115.588,,,-0.42000059999999995,,,,,
44206,B,yx,,146.412,117.515,,,-0.16500599999999999,,,,,
44216,B,yx,,148.339,119.441,,,-0.1122105,,,,,
44684,B,yx,,152.191,115.588,,,-0.1147348,,,,,
44686,B,yx,,150.265,117.515,,,-0.0866977,,,,,
44696,B,yx,,152.191,119.441,,,-0.4224963,,,,,
42778,B,yx,,134.853,121.368,,,-0.1627826,,,,,
42788,B,yx,,136.78,123.294,,,-0.1105242,,,,,
43258,B,yx,,138.706,121.368,,,-0.08696670000000001,,,,,
43268,B,yx,,140.633,123.294,,,-0.4298989,,,,,
43738,B,yx,,142.559,121.368,,,-0.1628867,,,,,
43748,B,yx,,144.486,123.294,,,-0.11338619999999999,,,,,
44218,B,yx,,146.412,121.368,,,-0.0876962,,,,,
44228,B,yx,,148.339,123.294,,,-0.4284481,,,,,
44698,B,yx,,150.265,121.368,,,-0.1655253,,,,,
44708,B,yx,,152.191,123.294,,,-0.11557680000000001,,,,,
42790,B,yx,,134.853,125.221,,,-0.084229,,,,,
42800,B,yx,,136.78,127.147,,,-0.4373432,,,,,
42802,B,yx,,134.853,129.074,,,0.2756906,,,,,
43270,B,yx,,138.706,125.221,,,-0.1624385,,,,,
43282,B,yx,,138.706,129.074,,,-0.1979453,,,,,
43280,B,yx,,140.633,127.147,,,-0.09543547999999999,,,,,
43750,B,yx,,142.559,125.221,,,-0.0845519,,,,,
43762,B,yx,,142.559,129.074,,,-0.1790333,,,,,
43760,B,yx,,144.486,127.147,,,-0.4369332,,,,,
44230,B,yx,,146.412,125.221,,,-0.1650659,,,,,
44240,B,yx,,148.339,127.147,,,-0.10076137,,,,,
44242,B,yx,,146.412,129.074,,,-0.2027452,,,,,
44710,B,yx,,150.265,125.221,,,-0.0865069,,,,,
44720,B,yx,,152.191,127.147,,,-0.4366952,,,,,
44722,B,yx,,150.265,129.074,,,-0.18278660000000002,,,,,
42812,B,yx,,136.78,131.0,,,0.23033199999999998,,,,,
42814,B,yx,,134.853,132.927,,,0.2756894,,,,,
43294,B,yx,,138.706,132.927,,,0.0660613,,,,,
43292,B,yx,,140.633,131.0,,,-0.243304,,,,,
43774,B,yx,,142.559,132.927,,,0.2768894,,,,,
43772,B,yx,,144.486,131.0,,,0.23153210000000002,,,,,
44252,B,yx,,148.339,131.0,,,0.0227671,,,,,
44254,B,yx,,146.412,132.927,,,0.0681268,,,,,
44732,B,yx,,152.191,131.0,,,0.22998979999999997,,,,,
44734,B,yx,,150.265,132.927,,,0.2753424,,,,,
42824,B,yx,,136.78,134.853,,,0.020701700000000003,,,,,
42826,B,yx,,134.853,136.78,,,0.0776455,,,,,
42836,B,yx,,136.78,138.706,,,0.25635569999999996,,,,,
43306,B,yx,,138.706,136.78,,,0.3108566,,,,,
43304,B,yx,,140.633,134.853,,,0.26549649999999997,,,,,
43316,B,yx,,140.633,138.706,,,-0.0655739,,,,,
43786,B,yx,,142.559,136.78,,,0.0796715,,,,,
43784,B,yx,,144.486,134.853,,,-0.0741046,,,,,
43796,B,yx,,144.486,138.706,,,0.2565667,,,,,
44264,B,yx,,148.339,134.853,,,0.2668448,,,,,
44266,B,yx,,146.412,136.78,,,-0.013951400000000003,,,,,
44276,B,yx,,148.339,138.706,,,-0.0625464,,,,,
44744,B,yx,,152.191,134.853,,,-0.07179060000000001,,,,,
44746,B,yx,,150.265,136.78,,,0.07953559999999998,,,,,
44756,B,yx,,152.191,138.706,,,0.2585127,,,,,
42838,B,yx,,134.853,140.633,,,0.30171549999999997,,,,,
42848,B,yx,,136.78,142.559,,,-0.0670878,,,,,
43318,B,yx,,138.706,140.633,,,0.0856026,,,,,
43328,B,yx,,140.633,142.559,,,0.2543166,,,,,
43798,B,yx,,142.559,140.633,,,-0.011714299999999997,,,,,
43808,B,yx,,144.486,142.559,,,-0.0659179,,,,,
44278,B,yx,,146.412,140.633,,,0.08439089999999999,,,,,
44288,B,yx,,148.339,142.559,,,0.25619800000000004,,,,,
44758,B,yx,,150.265,140.633,,,-0.013160000000000005,,,,,
44768,B,yx,,152.191,142.559,,,-0.0683021,,,,,
42850,B,yx,,134.853,144.486,,,0.0859665,,,,,
42860,B,yx,,136.78,146.412,,,0.25305259999999996,,,,,
42862,B,yx,,134.853,148.339,,,-0.014111900000000004,,,,,
43330,B,yx,,138.706,144.486,,,-0.015123900000000003,,,,,
43342,B,yx,,138.706,148.339,,,0.0862455,,,,,
43340,B,yx,,140.633,146.412,,,-0.06746070000000001,,,,,
43810,B,yx,,142.559,144.486,,,0.0847106,,,,,
43822,B,yx,,142.559,148.339,,,-0.015042,,,,,
43820,B,yx,,144.486,146.412,,,0.25439140000000005,,,,,
44290,B,yx,,146.412,144.486,,,-0.015390000000000001,,,,,
44300,B,yx,,148.339,146.412,,,-0.0680225,,,,,
44302,B,yx,,146.412,148.339,,,0.08447679999999999,,,,,
44770,B,yx,,150.265,144.486,,,0.08361859999999999,,,,,
44780,B,yx,,152.191,146.412,,,0.25615869999999996,,,,,
44782,B,yx,,150.265,148.339,,,-0.0156573,,,,,
42872,B,yx,,136.78,150.265,,,-0.0646486,,,,,
42874,B,yx,,134.853,152.191,,,0.0900656,,,,,
43354,B,yx,,138.706,152.191,,,-0.015344299999999998,,,,,
43352,B,yx,,140.633,150.265,,,0.2517941,,,,,
43834,B,yx,,142.559,152.191,,,0.0882446,,,,,
43832,B,yx,,144.486,150.265,,,-0.0658559,,,,,
44312,B,yx,,148.339,150.265,,,0.2519571,,,,,
44314,B,yx,,146.412,152.191,,,-0.014969600000000007,,,,,
44792,B,yx,,152.191,150.265,,,-0.07084299999999999,,,,,
44794,B,yx,,150.265,152.191,,,0.08465310000000001,,,,,
25605,A,yy,,1.92647,1.92647,,,,0.5740400000000001,,,,
26085,A,yy,,5.77942,1.92647,,,,-0.03194000000000008,,,,
26565,A,yy,,9.63237,1.92647,,,,0.5721500000000002,,,,
27045,A,yy,,13.4853,1.92647,,,,-0.03282999999999969,,,,
27525,A,yy,,17.3383,1.92647,,,,0.5688599999999999,,,,
25617,A,yy,,1.92647,5.77942,,,,-0.2794399999999997,,,,
25629,A,yy,,1.92647,9.63237,,,,0.6986300000000001,,,,
26097,A,yy,,5.77942,5.77942,,,,0.6762800000000002,,,,
26109,A,yy,,5.77942,9.63237,,,,-0.18125999999999998,,,,
26577,A,yy,,9.63237,5.77942,,,,-0.2770199999999998,,,,
26589,A,yy,,9.63237,9.63237,,,,0.7000900000000003,,,,
27057,A,yy,,13.4853,5.77942,,,,0.6765300000000001,,,,
27069,A,yy,,13.4853,9.63237,,,,-0.17992000000000008,,,,
27537,A,yy,,17.3383,5.77942,,,,-0.27515,,,,
27549,A,yy,,17.3383,9.63237,,,,0.6985600000000001,,,,
25641,A,yy,,1.92647,13.4853,,,,-0.18866000000000005,,,,
26121,A,yy,,5.77942,13.4853,,,,0.6963400000000002,,,,
26601,A,yy,,9.63237,13.4853,,,,-0.18391000000000002,,,,
27081,A,yy,,13.4853,13.4853,,,,0.69407,,,,
27561,A,yy,,17.3383,13.4853,,,,-0.18284999999999973,,,,
25653,A,yy,,1.92647,17.3383,,,,0.6951499999999999,,,,
26133,A,yy,,5.77942,17.3383,,,,-0.17796999999999974,,,,
26613,A,yy,,9.63237,17.3383,,,,0.6960600000000001,,,,
27093,A,yy,,13.4853,17.3383,,,,-0.17551999999999968,,,,
27573,A,yy,,17.3383,17.3383,,,,0.6972499999999999,,,,
25665,A,yy,,1.92647,21.1912,,,,-0.18337000000000003,,,,
26145,A,yy,,5.77942,21.1912,,,,0.6909300000000003,,,,
26625,A,yy,,9.63237,21.1912,,,,-0.18018,,,,
27105,A,yy,,13.4853,21.1912,,,,0.69442,,,,
27585,A,yy,,17.3383,21.1912,,,,-0.17933999999999983,,,,
25677,A,yy,,1.92647,25.0442,,,,0.6882700000000002,,,,
26157,A,yy,,5.77942,25.0442,,,,-0.18378000000000005,,,,
26637,A,yy,,9.63237,25.0442,,,,0.6898400000000002,,,,
27117,A,yy,,13.4853,25.0442,,,,-0.18360999999999983,,,,
27597,A,yy,,17.3383,25.0442,,,,0.6911,,,,
25689,A,yy,,1.92647,28.8971,,,,-0.18569999999999975,,,,
25701,A,yy,,1.92647,32.7501,,,,0.6874199999999999,,,,
26169,A,yy,,5.77942,28.8971,,,,0.6892100000000001,,,,
26181,A,yy,,5.77942,32.7501,,,,-0.18525999999999998,,,,
26649,A,yy,,9.63237,28.8971,,,,-0.18561999999999967,,,,
26661,A,yy,,9.63237,32.7501,,,,0.6875,,,,
27129,A,yy,,13.4853,28.8971,,,,0.6900200000000001,,,,
27141,A,yy,,13.4853,32.7501,,,,-0.1857599999999997,,,,
27609,A,yy,,17.3383,28.8971,,,,-0.18689,,,,
27621,A,yy,,17.3383,32.7501,,,,0.68866,,,,
25713,A,yy,,1.92647,36.603,,,,-0.18286999999999987,,,,
26193,A,yy,,5.77942,36.603,,,,0.69129,,,,
26673,A,yy,,9.63237,36.603,,,,-0.1847599999999998,,,,
27153,A,yy,,13.4853,36.603,,,,0.6895500000000001,,,,
27633,A,yy,,17.3383,36.603,,,,-0.1865199999999998,,,,
25725,A,yy,,1.92647,40.456,,,,0.6951700000000001,,,,
26205,A,yy,,5.77942,40.456,,,,-0.17794,,,,
26685,A,yy,,9.63237,40.456,,,,0.6933600000000002,,,,
27165,A,yy,,13.4853,40.456,,,,-0.1811499999999997,,,,
27645,A,yy,,17.3383,40.456,,,,0.6940400000000002,,,,
25737,A,yy,,1.92647,44.3089,,,,-0.16879,,,,
25749,A,yy,,1.92647,48.1619,,,,0.7241599999999999,,,,
26217,A,yy,,5.77942,44.3089,,,,0.7078899999999999,,,,
26229,A,yy,,5.77942,48.1619,,,,-0.16033000000000008,,,,
26697,A,yy,,9.63237,44.3089,,,,-0.17274999999999974,,,,
26709,A,yy,,9.63237,48.1619,,,,0.7248100000000002,,,,
27177,A,yy,,13.4853,44.3089,,,,0.7058400000000002,,,,
27189,A,yy,,13.4853,48.1619,,,,-0.16277000000000008,,,,
27657,A,yy,,17.3383,44.3089,,,,-0.17437999999999976,,,,
27669,A,yy,,17.3383,48.1619,,,,0.7237900000000002,,,,
25761,A,yy,,1.92647,52.0148,,,,0.05600000000000005,,,,
26241,A,yy,,5.77942,52.0148,,,,0.6770800000000001,,,,
26721,A,yy,,9.63237,52.0148,,,,0.05505000000000004,,,,
27201,A,yy,,13.4853,52.0148,,,,0.6800700000000002,,,,
27681,A,yy,,17.3383,52.0148,,,,0.05401999999999996,,,,
25773,A,yy,,1.92647,55.8678,,,,0.77122,,,,
26253,A,yy,,5.77942,55.8678,,,,-0.18530999999999986,,,,
26733,A,yy,,9.63237,55.8678,,,,0.7718799999999999,,,,
27213,A,yy,,13.4853,55.8678,,,,-0.18830999999999998,,,,
27693,A,yy,,17.3383,55.8678,,,,0.7728999999999999,,,,
25785,A,yy,,1.92647,59.7207,,,,-0.1269800000000001,,,,
26265,A,yy,,5.77942,59.7207,,,,0.75854,,,,
26745,A,yy,,9.63237,59.7207,,,,-0.12912999999999997,,,,
27225,A,yy,,13.4853,59.7207,,,,0.7593200000000002,,,,
27705,A,yy,,17.3383,59.7207,,,,-0.12719999999999976,,,,
25797,A,yy,,1.92647,63.5737,,,,0.73156,,,,
26277,A,yy,,5.77942,63.5737,,,,-0.1710799999999999,,,,
26757,A,yy,,9.63237,63.5737,,,,0.7319599999999999,,,,
27237,A,yy,,13.4853,63.5737,,,,-0.17089,,,,
27717,A,yy,,17.3383,63.5737,,,,0.7319499999999999,,,,
25809,A,yy,,1.92647,67.4266,,,,-0.1914699999999998,,,,
25821,A,yy,,1.92647,71.2796,,,,0.5738700000000003,,,,
26289,A,yy,,5.77942,67.4266,,,,0.70072,,,,
26301,A,yy,,5.77942,71.2796,,,,-0.032019999999999715,,,,
26769,A,yy,,9.63237,67.4266,,,,-0.19198999999999966,,,,
26781,A,yy,,9.63237,71.2796,,,,0.5768600000000004,,,,
27249,A,yy,,13.4853,67.4266,,,,0.7030600000000002,,,,
27261,A,yy,,13.4853,71.2796,,,,-0.032039999999999846,,,,
27729,A,yy,,17.3383,67.4266,,,,-0.18904999999999994,,,,
27741,A,yy,,17.3383,71.2796,,,,0.5748800000000003,,,,
25833,A,yy,,1.92647,75.1325,,,,-0.2805900000000001,,,,
26313,A,yy,,5.77942,75.1325,,,,0.67706,,,,
26793,A,yy,,9.63237,75.1325,,,,-0.27856999999999976,,,,
27273,A,yy,,13.4853,75.1325,,,,0.6785999999999999,,,,
27753,A,yy,,17.3383,75.1325,,,,-0.2759299999999998,,,,
25845,A,yy,,1.92647,78.9855,,,,0.69875,,,,
26325,A,yy,,5.77942,78.9855,,,,-0.1814,,,,
26805,A,yy,,9.63237,78.9855,,,,0.7003900000000001,,,,
27285,A,yy,,13.4853,78.9855,,,,-0.17691999999999997,,,,
27765,A,yy,,17.3383,78.9855,,,,0.7017700000000002,,,,
25857,A,yy,,1.92647,82.8384,,,,-0.18467999999999973,,,,
26337,A,yy,,5.77942,82.8384,,,,0.6970399999999999,,,,
26817,A,yy,,9.63237,82.8384,,,,-0.18169999999999975,,,,
27297,A,yy,,13.4853,82.8384,,,,0.69876,,,,
27777,A,yy,,17.3383,82.8384,,,,-0.17686000000000002,,,,
25869,A,yy,,1.92647,86.6914,,,,0.6974900000000002,,,,
25881,A,yy,,1.92647,90.5443,,,,-0.17586999999999975,,,,
26349,A,yy,,5.77942,86.6914,,,,-0.17111999999999972,,,,
26361,A,yy,,5.77942,90.5443,,,,0.6989800000000002,,,,
26829,A,yy,,9.63237,86.6914,,,,0.7017500000000001,,,,
26841,A,yy,,9.63237,90.5443,,,,-0.17193000000000014,,,,
27309,A,yy,,13.4853,86.6914,,,,-0.16645999999999983,,,,
27321,A,yy,,13.4853,90.5443,,,,0.6981199999999999,,,,
27789,A,yy,,17.3383,86.6914,,,,0.7005300000000001,,,,
27801,A,yy,,17.3383,90.5443,,,,-0.16956000000000016,,,,
25893,A,yy,,1.92647,94.3973,,,,0.6952799999999999,,,,
26373,A,yy,,5.77942,94.3973,,,,-0.17593000000000014,,,,
26853,A,yy,,9.63237,94.3973,,,,0.6962999999999999,,,,
27333,A,yy,,13.4853,94.3973,,,,-0.17440999999999995,,,,
27813,A,yy,,17.3383,94.3973,,,,0.6957400000000002,,,,
25905,A,yy,,1.92647,98.2502,,,,-0.17966999999999977,,,,
26385,A,yy,,5.77942,98.2502,,,,0.6935099999999998,,,,
26865,A,yy,,9.63237,98.2502,,,,-0.1788099999999999,,,,
27345,A,yy,,13.4853,98.2502,,,,0.6955,,,,
27825,A,yy,,17.3383,98.2502,,,,-0.17743999999999982,,,,
25917,A,yy,,1.92647,102.103,,,,0.69061,,,,
26397,A,yy,,5.77942,102.103,,,,-0.18222999999999967,,,,
26877,A,yy,,9.63237,102.103,,,,0.69388,,,,
27357,A,yy,,13.4853,102.103,,,,-0.18097999999999992,,,,
27837,A,yy,,17.3383,102.103,,,,0.69095,,,,
25929,A,yy,,1.92647,105.956,,,,-0.18218999999999985,,,,
25941,A,yy,,1.92647,109.809,,,,0.6905399999999999,,,,
26409,A,yy,,5.77942,105.956,,,,0.6906000000000003,,,,
26421,A,yy,,5.77942,109.809,,,,-0.1822499999999998,,,,
26889,A,yy,,9.63237,105.956,,,,-0.1814499999999999,,,,
26901,A,yy,,9.63237,109.809,,,,0.68947,,,,
27369,A,yy,,13.4853,105.956,,,,0.6923700000000004,,,,
27381,A,yy,,13.4853,109.809,,,,-0.18339999999999979,,,,
27849,A,yy,,17.3383,105.956,,,,-0.1821299999999999,,,,
27861,A,yy,,17.3383,109.809,,,,0.69083,,,,
25953,A,yy,,1.92647,113.662,,,,-0.18120000000000003,,,,
26433,A,yy,,5.77942,113.662,,,,0.6915100000000001,,,,
26913,A,yy,,9.63237,113.662,,,,-0.1802999999999999,,,,
27393,A,yy,,13.4853,113.662,,,,0.6937899999999999,,,,
27873,A,yy,,17.3383,113.662,,,,-0.18256000000000006,,,,
25965,A,yy,,1.92647,117.515,,,,0.6966800000000002,,,,
26445,A,yy,,5.77942,117.515,,,,-0.17528999999999995,,,,
26925,A,yy,,9.63237,117.515,,,,0.6983800000000002,,,,
27405,A,yy,,13.4853,117.515,,,,-0.1781600000000001,,,,
27885,A,yy,,17.3383,117.515,,,,0.6956899999999999,,,,
25977,A,yy,,1.92647,121.368,,,,-0.16565999999999992,,,,
26457,A,yy,,5.77942,121.368,,,,0.7093400000000001,,,,
26937,A,yy,,9.63237,121.368,,,,-0.16847999999999974,,,,
27417,A,yy,,13.4853,121.368,,,,0.7082600000000001,,,,
27897,A,yy,,17.3383,121.368,,,,-0.17343999999999982,,,,
25989,A,yy,,1.92647,125.221,,,,0.7267100000000002,,,,
26001,A,yy,,1.92647,129.074,,,,0.057700000000000085,,,,
26469,A,yy,,5.77942,125.221,,,,-0.1585700000000001,,,,
26481,A,yy,,5.77942,129.074,,,,0.6800200000000003,,,,
26949,A,yy,,9.63237,125.221,,,,0.7258,,,,
26961,A,yy,,9.63237,129.074,,,,0.05547000000000013,,,,
27429,A,yy,,13.4853,125.221,,,,-0.1638799999999998,,,,
27441,A,yy,,13.4853,129.074,,,,0.6790600000000002,,,,
27909,A,yy,,17.3383,125.221,,,,0.7223999999999999,,,,
27921,A,yy,,17.3383,129.074,,,,0.050890000000000324,,,,
26013,A,yy,,1.92647,132.927,,,,0.7696100000000001,,,,
26493,A,yy,,5.77942,132.927,,,,-0.1844199999999998,,,,
26973,A,yy,,9.63237,132.927,,,,0.7720100000000003,,,,
27453,A,yy,,13.4853,132.927,,,,-0.18418,,,,
27933,A,yy,,17.3383,132.927,,,,0.77006,,,,
26025,A,yy,,1.92647,136.78,,,,-0.1245400000000001,,,,
26505,A,yy,,5.77942,136.78,,,,0.75766,,,,
26985,A,yy,,9.63237,136.78,,,,-0.12326000000000015,,,,
27465,A,yy,,13.4853,136.78,,,,0.7597300000000002,,,,
27945,A,yy,,17.3383,136.78,,,,-0.12245000000000017,,,,
26037,A,yy,,1.92647,140.633,,,,0.7330200000000002,,,,
26517,A,yy,,5.77942,140.633,,,,-0.16114000000000006,,,,
26997,A,yy,,9.63237,140.633,,,,0.7335699999999998,,,,
27477,A,yy,,13.4853,140.633,,,,-0.15957,,,,
27957,A,yy,,17.3383,140.633,,,,0.7336100000000001,,,,
26049,A,yy,,1.92647,144.486,,,,-0.16447000000000012,,,,
26061,A,yy,,1.92647,148.339,,,,0.7203599999999999,,,,
26529,A,yy,,5.77942,144.486,,,,0.7271299999999998,,,,
26541,A,yy,,5.77942,148.339,,,,-0.17165000000000008,,,,
27009,A,yy,,9.63237,144.486,,,,-0.16086,,,,
27021,A,yy,,9.63237,148.339,,,,0.7210700000000001,,,,
27489,A,yy,,13.4853,144.486,,,,0.7268300000000001,,,,
27501,A,yy,,13.4853,148.339,,,,-0.1729099999999999,,,,
27969,A,yy,,17.3383,144.486,,,,-0.16068000000000016,,,,
27981,A,yy,,17.3383,148.339,,,,0.71963,,,,
26073,A,yy,,1.92647,152.191,,,,-0.19426999999999994,,,,
26553,A,yy,,5.77942,152.191,,,,0.6976100000000001,,,,
27033,A,yy,,9.63237,152.191,,,,-0.19425999999999988,,,,
27513,A,yy,,13.4853,152.191,,,,0.69434,,,,
27993,A,yy,,17.3383,152.191,,,,-0.19164000000000003,,,,
28005,A,yy,,21.1912,1.92647,,,,-0.033649999999999736,,,,
28485,A,yy,,25.0442,1.92647,,,,0.5624199999999999,,,,
28965,A,yy,,28.8971,1.92647,,,,-0.03638999999999992,,,,
29445,A,yy,,32.7501,1.92647,,,,0.5565500000000001,,,,
29925,A,yy,,36.603,1.92647,,,,-0.046319999999999695,,,,
28017,A,yy,,21.1912,5.77942,,,,0.67441,,,,
28029,A,yy,,21.1912,9.63237,,,,-0.1788099999999999,,,,
28497,A,yy,,25.0442,5.77942,,,,-0.27600999999999987,,,,
28509,A,yy,,25.0442,9.63237,,,,0.6975100000000003,,,,
28977,A,yy,,28.8971,5.77942,,,,0.6709,,,,
28989,A,yy,,28.8971,9.63237,,,,-0.1821299999999999,,,,
29457,A,yy,,32.7501,5.77942,,,,-0.27958000000000016,,,,
29469,A,yy,,32.7501,9.63237,,,,0.6941600000000001,,,,
29937,A,yy,,36.603,5.77942,,,,0.6633100000000001,,,,
29949,A,yy,,36.603,9.63237,,,,-0.18245999999999984,,,,
28041,A,yy,,21.1912,13.4853,,,,0.6949400000000003,,,,
28521,A,yy,,25.0442,13.4853,,,,-0.18400999999999978,,,,
29001,A,yy,,28.8971,13.4853,,,,0.6919300000000002,,,,
29481,A,yy,,32.7501,13.4853,,,,-0.18542000000000014,,,,
29961,A,yy,,36.603,13.4853,,,,0.6874700000000002,,,,
28053,A,yy,,21.1912,17.3383,,,,-0.17172999999999972,,,,
28533,A,yy,,25.0442,17.3383,,,,0.6966700000000001,,,,
29013,A,yy,,28.8971,17.3383,,,,-0.1751100000000001,,,,
29493,A,yy,,32.7501,17.3383,,,,0.69617,,,,
29973,A,yy,,36.603,17.3383,,,,-0.17433999999999994,,,,
28065,A,yy,,21.1912,21.1912,,,,0.69333,,,,
28545,A,yy,,25.0442,21.1912,,,,-0.18005000000000004,,,,
29025,A,yy,,28.8971,21.1912,,,,0.6916000000000002,,,,
29505,A,yy,,32.7501,21.1912,,,,-0.18032000000000004,,,,
29985,A,yy,,36.603,21.1912,,,,0.6893500000000001,,,,
28077,A,yy,,21.1912,25.0442,,,,-0.18499,,,,
28557,A,yy,,25.0442,25.0442,,,,0.6885600000000003,,,,
29037,A,yy,,28.8971,25.0442,,,,-0.18306999999999984,,,,
29517,A,yy,,32.7501,25.0442,,,,0.69205,,,,
29997,A,yy,,36.603,25.0442,,,,-0.18182999999999971,,,,
28089,A,yy,,21.1912,28.8971,,,,0.6874800000000003,,,,
28101,A,yy,,21.1912,32.7501,,,,-0.18866000000000005,,,,
28569,A,yy,,25.0442,28.8971,,,,-0.18949999999999978,,,,
28581,A,yy,,25.0442,32.7501,,,,0.6887300000000001,,,,
29049,A,yy,,28.8971,28.8971,,,,0.68682,,,,
29061,A,yy,,28.8971,32.7501,,,,-0.18961999999999968,,,,
29529,A,yy,,32.7501,28.8971,,,,-0.18500000000000005,,,,
29541,A,yy,,32.7501,32.7501,,,,0.6916800000000003,,,,
30009,A,yy,,36.603,28.8971,,,,0.6893800000000003,,,,
30021,A,yy,,36.603,32.7501,,,,-0.18230999999999975,,,,
28113,A,yy,,21.1912,36.603,,,,0.68825,,,,
28593,A,yy,,25.0442,36.603,,,,-0.1906699999999999,,,,
29073,A,yy,,28.8971,36.603,,,,0.6882900000000003,,,,
29553,A,yy,,32.7501,36.603,,,,-0.18721999999999994,,,,
30033,A,yy,,36.603,36.603,,,,0.6923400000000002,,,,
28125,A,yy,,21.1912,40.456,,,,-0.1830400000000001,,,,
28605,A,yy,,25.0442,40.456,,,,0.6927500000000002,,,,
29085,A,yy,,28.8971,40.456,,,,-0.18461999999999978,,,,
29565,A,yy,,32.7501,40.456,,,,0.69719,,,,
30045,A,yy,,36.603,40.456,,,,-0.17823999999999973,,,,
28137,A,yy,,21.1912,44.3089,,,,0.7062300000000001,,,,
28149,A,yy,,21.1912,48.1619,,,,-0.16751000000000005,,,,
28617,A,yy,,25.0442,44.3089,,,,-0.17804999999999982,,,,
28629,A,yy,,25.0442,48.1619,,,,0.7236100000000003,,,,
29097,A,yy,,28.8971,44.3089,,,,0.7058900000000001,,,,
29109,A,yy,,28.8971,48.1619,,,,-0.16923999999999984,,,,
29577,A,yy,,32.7501,44.3089,,,,-0.17722999999999978,,,,
29589,A,yy,,32.7501,48.1619,,,,0.7269100000000002,,,,
30057,A,yy,,36.603,44.3089,,,,0.7094499999999999,,,,
30069,A,yy,,36.603,48.1619,,,,-0.16352999999999973,,,,
28161,A,yy,,21.1912,52.0148,,,,0.6809400000000001,,,,
28641,A,yy,,25.0442,52.0148,,,,0.049450000000000216,,,,
29121,A,yy,,28.8971,52.0148,,,,0.6842700000000002,,,,
29601,A,yy,,32.7501,52.0148,,,,0.05207000000000006,,,,
30081,A,yy,,36.603,52.0148,,,,0.68567,,,,
28173,A,yy,,21.1912,55.8678,,,,-0.19052999999999987,,,,
28653,A,yy,,25.0442,55.8678,,,,0.7719100000000001,,,,
29133,A,yy,,28.8971,55.8678,,,,-0.1959599999999999,,,,
29613,A,yy,,32.7501,55.8678,,,,0.7711399999999999,,,,
30093,A,yy,,36.603,55.8678,,,,-0.20474999999999977,,,,
28185,A,yy,,21.1912,59.7207,,,,0.7614900000000002,,,,
28665,A,yy,,25.0442,59.7207,,,,-0.13022,,,,
29145,A,yy,,28.8971,59.7207,,,,0.7583500000000001,,,,
29625,A,yy,,32.7501,59.7207,,,,-0.13447999999999993,,,,
30105,A,yy,,36.603,59.7207,,,,0.7549900000000003,,,,
28197,A,yy,,21.1912,63.5737,,,,-0.16847999999999974,,,,
28677,A,yy,,25.0442,63.5737,,,,0.7325300000000001,,,,
29157,A,yy,,28.8971,63.5737,,,,-0.17063000000000006,,,,
29637,A,yy,,32.7501,63.5737,,,,0.7277100000000001,,,,
30117,A,yy,,36.603,63.5737,,,,-0.18109999999999982,,,,
28209,A,yy,,21.1912,67.4266,,,,0.7031100000000001,,,,
28221,A,yy,,21.1912,71.2796,,,,-0.029349999999999987,,,,
28689,A,yy,,25.0442,67.4266,,,,-0.18996999999999975,,,,
28701,A,yy,,25.0442,71.2796,,,,0.5784700000000003,,,,
29169,A,yy,,28.8971,67.4266,,,,0.70112,,,,
29181,A,yy,,28.8971,71.2796,,,,-0.02976999999999963,,,,
29649,A,yy,,32.7501,67.4266,,,,-0.19147999999999987,,,,
29661,A,yy,,32.7501,71.2796,,,,0.5737100000000002,,,,
30129,A,yy,,36.603,67.4266,,,,0.6958500000000001,,,,
30141,A,yy,,36.603,71.2796,,,,-0.04029999999999978,,,,
28233,A,yy,,21.1912,75.1325,,,,0.6796500000000001,,,,
28713,A,yy,,25.0442,75.1325,,,,-0.27147999999999994,,,,
29193,A,yy,,28.8971,75.1325,,,,0.6787900000000002,,,,
29673,A,yy,,32.7501,75.1325,,,,-0.2703699999999998,,,,
30153,A,yy,,36.603,75.1325,,,,0.6713100000000001,,,,
28245,A,yy,,21.1912,78.9855,,,,-0.17613999999999974,,,,
28725,A,yy,,25.0442,78.9855,,,,0.7013099999999999,,,,
29205,A,yy,,28.8971,78.9855,,,,-0.17490000000000006,,,,
29685,A,yy,,32.7501,78.9855,,,,0.6974900000000002,,,,
30165,A,yy,,36.603,78.9855,,,,-0.17776000000000014,,,,
28257,A,yy,,21.1912,82.8384,,,,0.69936,,,,
28737,A,yy,,25.0442,82.8384,,,,-0.1777899999999999,,,,
29217,A,yy,,28.8971,82.8384,,,,0.6977600000000002,,,,
29697,A,yy,,32.7501,82.8384,,,,-0.17769999999999975,,,,
30177,A,yy,,36.603,82.8384,,,,0.6930900000000002,,,,
28269,A,yy,,21.1912,86.6914,,,,-0.16461999999999977,,,,
28281,A,yy,,21.1912,90.5443,,,,0.6983999999999999,,,,
28749,A,yy,,25.0442,86.6914,,,,0.7005699999999999,,,,
28761,A,yy,,25.0442,90.5443,,,,-0.17010999999999976,,,,
29229,A,yy,,28.8971,86.6914,,,,-0.16914000000000007,,,,
