ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
64000
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.5635308912750000e+02
0.0000000000000000e+00 1.5662466809540001e+02
0.0000000000000000e+00 3.1292548713799999e+01
ITEM: ATOMS id type x y z c_outbec[1] c_outbec[2] c_outbec[3] c_outbec[4] c_outbec[5] c_outbec[6] c_outbec[7] c_outbec[8] c_outbec[9]
25636 4 18.0166 11.6643 1.97387 -2.32941 -0.112673 -0.0720129 -0.310539 -2.43176 -0.0401588 0.0305333 0.00354828 -3.23514
25649 4 15.8229 13.3964 2.00073 -2.4345 -0.314557 0.0388633 -0.114998 -2.3294 0.0693476 -0.00725711 -0.0314811 -3.21318
25722 4 18.0228 13.7415 3.7527 -2.21421 0.0085871 -0.0927107 0.139542 -3.0961 0.0255793 -0.300458 -0.0116331 -2.42701
21 1 2.05287 17.6483 2.0529 3.05293 0.175338 -0.105149 -0.0991361 3.03413 -0.191862 0.133875 0.103791 3.09347
6416 2 3.83277 15.8646 0.316875 4.83611 0.358246 -0.0792908 -0.0842969 4.70192 -0.265503 0.428964 0.0575363 4.75595
6440 2 3.80822 15.8897 4.11619 4.79466 -0.00877779 0.221619 0.289549 4.83268 -0.0146082 -0.0549737 -0.304801 4.91247
25639 4 2.02762 15.6089 1.73632 -3.27742 -0.0448922 0.120627 -0.0219499 -2.44412 0.311025 -0.0101298 0.120777 -2.23577
25651 4 0.163573 17.6772 1.76404 -2.44485 -0.0225168 -0.307309 -0.0426886 -3.27415 -0.123078 -0.117582 0.0061642 -2.2309
25652 4 2.40347 17.7099 0.106092 -2.21964 -0.0219868 -0.117717 0.0877624 -3.22401 0.00289027 -0.333708 -0.0315923 -2.58152
25653 4 2.32775 19.5346 2.13551 -2.33288 -0.115055 -0.0703972 -0.312358 -2.43856 -0.0307996 0.0297165 0.00920157 -3.21701
25654 4 4.06935 17.3457 2.11113 -2.43702 -0.314889 0.0342693 -0.115662 -2.332 0.0650688 -0.00778896 -0.0357274 -3.21252
25724 4 1.9955 17.3396 3.89896 -3.09304 0.13371 -0.0176997 0.00367334 -2.2181 0.0939457 0.0144011 0.298517 -2.42758
22 1 5.95316 17.629 2.02006 3.03234 -0.0961289 0.191065 0.17712 3.05507 0.101396 -0.111827 -0.133797 3.09232
6417 2 7.73675 15.8494 0.28407 4.6905 -0.0822261 0.265038 0.359215 4.85086 0.0845691 -0.0617405 -0.430143 4.75262
6441 2 7.72089 15.8825 4.08351 4.83205 0.295252 0.0310185 -0.0105762 4.79337 -0.214008 0.294207 0.0555897 4.91449
25642 4 6.2641 15.6087 2.08345 -2.33335 -0.116601 -0.0708909 -0.314501 -2.43781 -0.0357387 0.0290704 0.00761853 -3.22034
25655 4 5.88849 17.2729 0.0747908 -3.21872 0.0845618 0.00461111 -0.0261945 -2.22108 0.12169 0.035768 0.337102 -2.58162
25656 4 5.91488 19.5187 1.72309 -3.27927 -0.0450812 0.12278 -0.0238986 -2.44318 0.311342 -0.00738546 0.120325 -2.23233
25657 4 7.98694 17.662 1.69834 -2.44478 -0.0222862 -0.308033 -0.0435162 -3.27455 -0.121563 -0.118424 0.0080189 -2.23237
25726 4 6.26365 17.6887 3.86529 -2.22164 0.00766428 -0.09209 0.136999 -3.09122 0.0228002 -0.298055 -0.0132238 -2.42633
23 1 9.87632 17.633 1.9891 3.05359 0.17729 -0.105353 -0.0976402 3.03436 -0.19149 0.134282 0.105161 3.09283
24 1 13.777 17.6126 1.95733 3.03089 -0.0950743 0.19334 0.178193 3.05531 0.101705 -0.111075 -0.132623 3.09304
6418 2 11.6566 15.8489 0.253658 4.84362 0.362425 -0.0872958 -0.0841808 4.69813 -0.266861 0.434237 0.059034 4.75583
6442 2 11.6331 15.8744 4.05299 4.8009 -0.00805455 0.216324 0.282564 4.82753 -0.0110818 -0.050638 -0.31077 4.91389
25645 4 9.84875 15.5935 1.67195 -3.28226 -0.0455223 0.12102 -0.0214276 -2.4439 0.311118 -0.0088533 0.120781 -2.23563
25648 4 14.0855 15.5912 2.0197 -2.33735 -0.117133 -0.0678015 -0.314881 -2.43787 -0.0350598 0.0324155 0.00769029 -3.21875
25658 4 10.2276 17.6948 0.0425398 -2.21986 -0.0224793 -0.118194 0.0868018 -3.22316 0.00234219 -0.334458 -0.0321721 -2.58148
25659 4 11.8928 17.3288 2.04765 -2.43654 -0.313426 0.0333478 -0.114897 -2.33047 0.0659034 -0.00881895 -0.0352826 -3.21479
25661 4 13.7398 19.5019 1.66089 -3.28087 -0.0461857 0.123 -0.023617 -2.44341 0.310926 -0.00735551 0.11981 -2.23113
25730 4 9.81947 17.3243 3.83471 -3.09472 0.132905 -0.0200556 0.0033785 -2.21719 0.093219 0.0127656 0.297769 -2.42738
25733 4 14.0867 17.6708 3.80279 -2.22552 0.00660048 -0.0928465 0.135625 -3.08877 0.0231255 -0.298413 -0.0120752 -2.4269
26189 4 10.1527 19.519 2.07248 -2.33284 -0.115828 -0.0680435 -0.313637 -2.43801 -0.0329169 0.0319604 0.00819064 -3.2168
26193 4 13.7101 17.2566 0.0123318 -3.22013 0.0831921 0.00368885 -0.0264005 -2.22104 0.121426 0.0365924 0.33753 -2.58151
25 1 17.6995 17.6128 1.92767 3.05276 0.180533 -0.10795 -0.096568 3.03444 -0.190747 0.134838 0.105849 3.09355
6419 2 15.5589 15.8309 0.221833 4.69968 -0.0830793 0.26585 0.353781 4.84535 0.0765977 -0.0595006 -0.426799 4.7517
6420 2 19.4757 15.8272 0.190445 4.84868 0.366021 -0.0933576 -0.085088 4.6978 -0.268215 0.437086 0.0592995 4.75438
6443 2 15.5441 15.8651 4.02207 4.84251 0.300922 0.0366385 -0.0119984 4.79079 -0.213598 0.283799 0.0532299 4.91077
6444 2 19.4552 15.8525 3.99248 4.8112 -0.00619218 0.207257 0.274499 4.82647 -0.0121659 -0.0413317 -0.314368 4.90871
25650 4 17.6662 15.573 1.60899 -3.28708 -0.0447124 0.119611 -0.0187411 -2.4431 0.311881 -0.00893149 0.121015 -2.23378
25660 4 15.8098 17.6443 1.63575 -2.44437 -0.022774 -0.306618 -0.0450487 -3.27658 -0.120941 -0.117875 0.00877876 -2.23089
25662 4 17.9786 19.499 2.01121 -2.33624 -0.116335 -0.0674108 -0.313826 -2.43773 -0.0331306 0.0329303 0.00768883 -3.21493
25736 4 17.6404 17.304 3.77302 -3.09924 0.131533 -0.0204233 0.00301877 -2.216 0.0937375 0.01439 0.299161 -2.42675
26 1 2.16835 2.01462 5.74768 2.94408 0.0931585 -0.275228 0.0623293 3.01169 0.114285 0.274007 -0.425701 3.01709
6445 2 0.429578 0.283161 7.50951 4.92228 -0.377801 0.000546997 -0.064082 4.72625 0.269532 0.323979 -0.0201025 5.10337
6446 2 4.30505 0.268055 7.44839 4.92347 0.0175475 0.284001 -0.311116 4.75315 0.0621162 -0.00424294 0.366215 5.06159
6450 2 3.91947 4.16141 7.82434 4.96376 -0.243093 0.159731 0.00900511 4.6744 0.142919 -0.118002 -0.153866 5.28176
25664 4 0.188787 1.73167 5.61886 -2.40788 0.328845 -0.0159245 0.144806 -2.46749 0.140623 -0.0144231 0.249574 -3.27
25666 4 4.09395 2.0303 5.96987 -2.46881 0.328344 -0.121192 0.158313 -3.02663 0.448076 -0.0277452 0.339655 -2.72682
25675 4 2.06182 3.9066 5.47333 -3.30936 -0.0104711 0.0662923 0.0712473 -2.39764 0.270673 -0.016078 0.094789 -2.3547
25738 4 1.90626 2.06102 7.66005 -2.61454 -0.378117 -0.0164237 -0.521927 -2.87803 -0.102058 -0.0993466 -0.245732 -2.46853
27 1 6.07544 2.00607 5.71572 3.08508 0.380613 0.244478 0.02826 2.99888 -0.279157 -0.187331 0.159276 2.88192
6447 2 8.24259 0.260186 7.44735 4.92578 -0.387609 -0.00503243 -0.0640334 4.71955 0.268816 0.324447 -0.0242083 5.10472
6451 2 7.8011 4.15671 7.76716 5.2321 0.135068 -0.0832609 -0.117184 4.55972 0.0726533 0.243674 0.165818 5.05603
25667 4 8.00395 1.70994 5.55509 -2.4071 0.326939 -0.0146507 0.143976 -2.46725 0.13754 -0.0139886 0.246099 -3.26626
25678 4 6.33482 3.89418 5.86374 -2.4091 -0.11247 -0.0620454 -0.298837 -2.39205 -0.126828 0.006963 -0.0263001 -3.22218
25739 4 6.19346 1.68113 7.62001 -3.24558 -0.32011 -0.015133 -0.165693 -2.28066 -0.085354 -0.0429814 -0.228954 -2.38706
25741 4 9.71901 2.03618 7.59797 -2.60984 -0.373444 -0.0172909 -0.516395 -2.87479 -0.101403 -0.0988332 -0.243558 -2.46774
28 1 9.98202 1.99237 5.68617 2.94416 0.0901754 -0.269612 0.0622148 3.01264 0.112264 0.269638 -0.426179 3.01581
29 1 13.8868 1.98235 5.6565 3.0825 0.386787 0.244105 0.0178916 3.00215 -0.272574 -0.185295 0.154083 2.88183
6448 2 12.1154 0.242879 7.38823 4.92687 0.0197987 0.282394 -0.311626 4.74893 0.0609333 -0.00671682 0.368503 5.06355
6452 2 11.7363 4.14116 7.76162 4.96885 -0.235027 0.145961 -0.00238825 4.66536 0.140339 -0.106641 -0.152173 5.28344
25669 4 11.9068 2.00598 5.91115 -2.46792 0.32457 -0.120963 0.156338 -3.02657 0.446463 -0.0281574 0.337765 -2.72136
25682 4 9.87634 3.88468 5.41213 -3.31122 -0.0103611 0.0659321 0.0716687 -2.397 0.271584 -0.015448 0.0956361 -2.3598
