Structure 27: -510.565239031301 -510.4015808105469 -6.382065487891262 -6.380019760131836 80 0.1636582207541437
Structure 28: -510.557339900781 -510.4205017089844 -6.381966748759763 -6.380256271362304 80 0.1368381917966417
Structure 29: -510.692989753745 -510.53582763671875 -6.383662371921813 -6.3816978454589846 80 0.15716211702624605
Structure 30: -510.647178011655 -510.4973449707031 -6.3830897251456875 -6.381216812133789 80 0.14983304095187577
Structure 31: -510.543464922503 -510.3912353515625 -6.381793311531288 -6.379890441894531 80 0.1522295709405057
Structure 32: -510.580480482789 -510.4373474121094 -6.382256006034863 -6.3804668426513675 80 0.14313307067965297
Structure 33: -510.350238165272 -510.1878356933594 -6.3793779770659 -6.377347946166992 80 0.16240247191262824
Structure 34: -510.526095551733 -510.3653259277344 -6.381576194396663 -6.37956657409668 80 0.1607696239986467
Structure 35: -510.152431981864 -510.0071716308594 -6.3769053997733005 -6.375089645385742 80 0.1452603510046515
Structure 36: -510.405823525296 -510.2505187988281 -6.3800727940662 -6.378131484985351 80 0.1553047264678753
Structure 37: -510.168633529123 -509.9999694824219 -6.377107919114037 -6.374999618530273 80 0.16866404670111024
Structure 38: -510.398873123097 -510.2373046875 -6.379985914038713 -6.37796630859375 80 0.16156843559701883
Structure 39: -510.290970313643 -510.1484680175781 -6.378637128920538 -6.376855850219727 80 0.1425022960648903
Structure 40: -510.12859844491 -509.9970703125 -6.376607480561375 -6.37496337890625 80 0.13152813240998285
Structure 41: -510.170486634011 -510.0440673828125 -6.377131082925137 -6.375550842285156 80 0.12641925119851294
Structure 42: -510.0949605473 -509.945556640625 -6.37618700684125 -6.374319458007813 80 0.1494039066749906
Structure 43: -510.114349556305 -509.95684814453125 -6.376429369453812 -6.374460601806641 80 0.157501411773751
Structure 44: -510.207870584512 -510.06341552734375 -6.377598382306401 -6.375792694091797 80 0.14445505716827256
Structure 45: -510.155032496557 -510.0050354003906 -6.376937906206963 -6.375062942504883 80 0.14999709616637347
Structure 46: -510.097434772193 -509.9601745605469 -6.376217934652413 -6.374502182006836 80 0.13726021164615076
Structure 47: -510.2924336332 -510.1447448730469 -6.378655420415 -6.376809310913086 80 0.14768876015313026
Structure 48: -510.012445000397 -509.8749084472656 -6.375155562504963 -6.373436355590821 80 0.13753655313138324
Structure 49: -510.092908458984 -509.93536376953125 -6.376161355737301 -6.3741920471191404 80 0.15754468945277722
Structure 50: -510.103080285317 -509.9725036621094 -6.376288503566462 -6.374656295776367 80 0.13057662320761665
Structure 51: -509.982893379976 -509.8406066894531 -6.374786167249701 -6.373007583618164 80 0.14228669052289433
Structure 52: -509.9440749797 -509.81427001953125 -6.37430093724625 -6.37267837524414 80 0.1298049601687694
Structure 53: -509.861530863312 -509.7253112792969 -6.3732691357914 -6.371566390991211 80 0.13621958401512302
Structure 54: -509.745093897556 -509.6065979003906 -6.3718136737194495 -6.3700824737548825 80 0.13849599716536432
Structure 55: -510.103044159565 -509.94439697265625 -6.376288051994562 -6.374304962158203 80 0.1586471869087518
Structure 56: -509.916915038644 -509.7781982421875 -6.37396143798305 -6.372227478027344 80 0.13871679645649238
Structure 57: -509.950060754763 -509.8027648925781 -6.374375759434537 -6.372534561157226 80 0.14729586218487611
Structure 58: -509.700589283882 -509.5577697753906 -6.371257366048525 -6.3694721221923825 80 0.14281950849135683
Structure 59: -509.568883265871 -509.41912841796875 -6.369611040823388 -6.36773910522461 80 0.14975484790227256
Structure 60: -509.301340919883 -509.156005859375 -6.3662667614985375 -6.364450073242187 80 0.14533506050798906
Structure 61: -509.200738248248 -509.0695495605469 -6.3650092281031 -6.363369369506836 80 0.13118868770112613
Structure 62: -509.294504475765 -509.1658020019531 -6.366181305947062 -6.364572525024414 80 0.12870247381187028
Structure 63: -509.451893530189 -509.31036376953125 -6.368148669127363 -6.3663795471191404 80 0.14152976065776102
Structure 64: -509.707138747613 -509.58489990234375 -6.371339234345163 -6.369811248779297 80 0.12223884526923712
Structure 65: -509.521583438847 -509.3910827636719 -6.369019792985588 -6.367388534545898 80 0.13050067517514208
Structure 66: -509.51104670118 -509.3738708496094 -6.36888808376475 -6.367173385620117 80 0.13717585157064605
Structure 67: -509.986010571891 -509.8572692871094 -6.374825132148637 -6.373215866088867 80 0.1287412847815972
Structure 68: -509.407510370224 -509.2919921875 -6.367593879627799 -6.36614990234375 80 0.1155181827239744
Structure 69: -509.432813055941 -509.2966003417969 -6.367910163199262 -6.366207504272461 80 0.13621271414410785
Structure 70: -509.232572571356 -509.0750427246094 -6.36540715714195 -6.3634380340576175 80 0.15752984674662684
Structure 71: -509.54744374361 -509.4143371582031 -6.369343046795125 -6.367679214477539 80 0.13310658540689246
Structure 72: -508.910012383745 -508.7652893066406 -6.3613751547968125 -6.359566116333008 80 0.1447230771044019
Structure 73: -509.470520464674 -509.3294982910156 -6.368381505808425 -6.366618728637695 80 0.14102217365837078
Structure 74: -509.306256475687 -509.1719665527344 -6.366328205946088 -6.3646495819091795 80 0.13428992295263242
Structure 75: -509.095386402489 -508.9457702636719 -6.363692330031112 -6.361822128295898 80 0.1496161388171231
Structure 76: -508.515400939312 -508.404296875 -6.3564425117414 -6.3550537109375 80 0.11110406431197362
Structure 77: -509.343584772327 -509.20843505859375 -6.366794809654087 -6.365105438232422 80 0.1351497137332558
Structure 78: -509.472403643838 -509.3417663574219 -6.368405045547975 -6.366772079467774 80 0.1306372864161176
Structure 79: -509.155741160444 -509.0298767089844 -6.36444676450555 -6.362873458862305 80 0.12586445145961989
Structure 80: -508.96308433724 -508.8337707519531 -6.3620385542155 -6.360422134399414 80 0.12931358528686587
Structure 81: -508.795731297185 -508.670166015625 -6.359946641214813 -6.358377075195312 80 0.12556528156000013
Structure 82: -509.260906263571 -509.1263122558594 -6.365761328294637 -6.3640789031982425 80 0.13459400771159835
Structure 83: -508.897504810568 -508.7673034667969 -6.3612188101321 -6.359591293334961 80 0.130201343771148
Structure 84: -508.949553397037 -508.8261413574219 -6.361869417462962 -6.360326766967773 80 0.12341203961511837
Structure 85: -509.008265443372 -508.88470458984375 -6.36260331804215 -6.3610588073730465 80 0.12356085352826085
Structure 86: -508.316487119282 -508.1849060058594 -6.3539560889910245 -6.352311325073242 80 0.13158111342261236
Structure 87: -508.787155794285 -508.6676330566406 -6.359839447428563 -6.358345413208008 80 0.11952273764438814
Structure 88: -508.385842202009 -508.2556457519531 -6.3548230275251125 -6.353195571899414 80 0.13019645005584835
Structure 89: -508.694265468344 -508.5524597167969 -6.3586783183543 -6.356905746459961 80 0.1418057515471105
Structure 90: -508.637903851821 -508.5088806152344 -6.357973798147762 -6.356361007690429 80 0.12902323658664727
Structure 91: -508.520040109073 -508.3994445800781 -6.356500501363413 -6.354993057250977 80 0.12059552899489745
Structure 92: -508.812261469295 -508.6727600097656 -6.360153268366187 -6.35840950012207 80 0.139501459529356
Structure 93: -508.51508699638 -508.38568115234375 -6.3564385874547495 -6.354821014404297 80 0.1294058440362278
Structure 94: -508.690489745553 -508.5857238769531 -6.358631121819412 -6.357321548461914 80 0.10476586859988402
Structure 95: -508.414546864646 -508.28826904296875 -6.355181835808075 -6.353603363037109 80 0.1262778216772631
Structure 96: -508.273571008369 -508.1607971191406 -6.353419637604612 -6.352009963989258 80 0.11277388922837872
Structure 97: -508.491699873306 -508.3513488769531 -6.356146248416325 -6.354391860961914 80 0.14035099635287906
Structure 98: -508.29992559156 -508.185791015625 -6.3537490698945 -6.352322387695312 80 0.11413457593499743
Structure 99: -508.435428445824 -508.3078308105469 -6.3554428555728 -6.353847885131836 80 0.12759763527714085
Structure 100: -508.813952576736 -508.6873779296875 -6.3601744072092 -6.358592224121094 80 0.12657464704852828
Structure 1: -246.324127962009 -246.3562774658203 -6.158103199050225 -6.158906936645508 40 0.03214950381132553
Structure 2: -246.559167895804 -246.58551025390625 -6.1639791973951 -6.164637756347656 40 0.026342358102255048
Structure 3: -245.941693782766 -245.94815063476562 -6.14854234456915 -6.148703765869141 40 0.006456851999615765
Structure 4: -245.917097251255 -245.93402099609375 -6.147927431281375 -6.148350524902344 40 0.016923744838749144
Structure 5: -246.849476764783 -246.87042236328125 -6.171236919119575 -6.171760559082031 40 0.020945598498258278
